timestamp,hour,day_of_week,pump_id,demand_m3h,flow_m3h,power_kw,status,tariff_fcfa_kwh,tariff_type,energy_cost_fcfa,penalty_fcfa,total_cost_fcfa,total_power_kw,subscribed_power_kw,power_exceeded,leak_detected
2026-01-01 00:00:00,0,3,P1,35.35673248172354,35.35673248172354,39.29267202992379,ON,75,offpeak,2946.9504022442843,0.0,2946.9504022442843,39.29267202992379,150,False,False
2026-01-01 00:00:00,0,3,P2,35.35673248172354,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,39.29267202992379,150,False,False
2026-01-01 00:00:00,0,3,P3,35.35673248172354,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,39.29267202992379,150,False,False
2026-01-01 01:00:00,1,3,P1,32.717635760973195,32.717635760973195,34.709141699347626,ON,75,offpeak,2603.185627451072,0.0,2603.185627451072,34.709141699347626,150,False,False
2026-01-01 01:00:00,1,3,P2,32.717635760973195,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,34.709141699347626,150,False,False
2026-01-01 01:00:00,1,3,P3,32.717635760973195,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,34.709141699347626,150,False,False
2026-01-01 02:00:00,2,3,P1,37.93725718675102,37.93725718675102,42.28772327900596,ON,75,offpeak,3171.579245925447,0.0,3171.579245925447,42.28772327900596,150,False,False
2026-01-01 02:00:00,2,3,P2,37.93725718675102,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,42.28772327900596,150,False,False
2026-01-01 02:00:00,2,3,P3,37.93725718675102,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,42.28772327900596,150,False,False
2026-01-01 03:00:00,3,3,P1,32.72013738816479,32.72013738816479,34.73387737374306,ON,75,offpeak,2605.04080303073,0.0,2605.04080303073,34.73387737374306,150,False,False
2026-01-01 03:00:00,3,3,P2,32.72013738816479,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,34.73387737374306,150,False,False
2026-01-01 03:00:00,3,3,P3,32.72013738816479,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,34.73387737374306,150,False,False
2026-01-01 04:00:00,4,3,P1,28.461320380609315,28.461320380609315,31.322930799500927,ON,75,offpeak,2349.2198099625693,0.0,2349.2198099625693,31.322930799500927,150,False,False
2026-01-01 04:00:00,4,3,P2,28.461320380609315,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,31.322930799500927,150,False,False
2026-01-01 04:00:00,4,3,P3,28.461320380609315,0.0,0.0,OFF,75,offpeak,0.0,0.0,0.0,31.322930799500927,150,False,False
2026-01-01 05:00:00,5,3,P1,212.58356647234064,60.0,66.37731584234714,ON,75,offpeak,4978.298688176036,2628.251586443961,7606.550274619997,189.42377379665942,150,True,False
2026-01-01 05:00:00,5,3,P2,212.58356647234064,50.0,61.4453529632773,ON,75,offpeak,4608.401472245798,2628.251586443961,7236.653058689759,189.42377379665942,150,True,False
2026-01-01 05:00:00,5,3,P3,212.58356647234064,55.0,61.60110499103499,ON,75,offpeak,4620.082874327624,2628.251586443961,7248.334460771585,189.42377379665942,150,True,False
2026-01-01 06:00:00,6,3,P1,209.25024498199357,60.0,68.92391561910614,ON,75,offpeak,5169.293671432961,2810.5511310252155,7979.844802458176,192.15826696537823,150,True,False
2026-01-01 06:00:00,6,3,P2,209.25024498199357,50.0,59.76268359440924,ON,75,offpeak,4482.2012695806925,2810.5511310252155,7292.752400605908,192.15826696537823,150,True,False
2026-01-01 06:00:00,6,3,P3,209.25024498199357,55.0,63.47166775186285,ON,75,offpeak,4760.375081389714,2810.5511310252155,7570.92621241493,192.15826696537823,150,True,False
2026-01-01 07:00:00,7,3,P1,141.90537747614593,60.0,66.49506299231055,ON,110,peak,7314.45692915416,616.577169819241,7931.034098973401,159.24865754728862,150,True,False
2026-01-01 07:00:00,7,3,P2,141.90537747614593,50.0,58.21808048530305,ON,110,peak,6403.9888533833355,616.577169819241,7020.566023202577,159.24865754728862,150,True,False
2026-01-01 07:00:00,7,3,P3,141.90537747614593,31.90537747614593,34.53551406967501,ON,110,peak,3798.906547664251,616.577169819241,4415.483717483492,159.24865754728862,150,True,False
2026-01-01 08:00:00,8,3,P1,206.0090748950572,60.0,68.69642065968799,ON,110,peak,7556.606272565678,2659.869612094383,10216.475884660062,189.89804418141574,150,True,False
2026-01-01 08:00:00,8,3,P2,206.0090748950572,50.0,61.54874693126667,ON,110,peak,6770.362162439334,2659.869612094383,9430.231774533717,189.89804418141574,150,True,False
2026-01-01 08:00:00,8,3,P3,206.0090748950572,55.0,59.65287659046109,ON,110,peak,6561.81642495072,2659.869612094383,9221.686037045103,189.89804418141574,150,True,False
2026-01-01 09:00:00,9,3,P1,83.28070321877215,60.0,68.88452379459207,ON,110,peak,7577.297617405127,0.0,7577.297617405127,97.97075714237315,150,False,False
2026-01-01 09:00:00,9,3,P2,83.28070321877215,23.280703218772146,29.086233347781075,ON,110,peak,3199.4856682559184,0.0,3199.4856682559184,97.97075714237315,150,False,False
2026-01-01 09:00:00,9,3,P3,83.28070321877215,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,97.97075714237315,150,False,False
2026-01-01 10:00:00,10,3,P1,66.18982769580765,60.0,69.22484965790179,ON,110,peak,7614.733462369197,0.0,7614.733462369197,77.05886718966677,150,False,False
2026-01-01 10:00:00,10,3,P2,66.18982769580765,6.189827695807651,7.834017531764983,ON,110,peak,861.7419284941482,0.0,861.7419284941482,77.05886718966677,150,False,False
2026-01-01 10:00:00,10,3,P3,66.18982769580765,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,77.05886718966677,150,False,False
2026-01-01 11:00:00,11,3,P1,38.50686352346393,38.50686352346393,40.59408097168974,ON,110,peak,4465.348906885872,0.0,4465.348906885872,40.59408097168974,150,False,False
2026-01-01 11:00:00,11,3,P2,38.50686352346393,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,40.59408097168974,150,False,False
2026-01-01 11:00:00,11,3,P3,38.50686352346393,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,40.59408097168974,150,False,False
2026-01-01 12:00:00,12,3,P1,45.011324177369204,45.011324177369204,51.41259889182657,ON,110,peak,5655.385878100923,0.0,5655.385878100923,51.41259889182657,150,False,False
2026-01-01 12:00:00,12,3,P2,45.011324177369204,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,51.41259889182657,150,False,False
2026-01-01 12:00:00,12,3,P3,45.011324177369204,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,51.41259889182657,150,False,False
2026-01-01 13:00:00,13,3,P1,42.717665744596914,42.717665744596914,47.094493127262545,ON,110,peak,5180.39424399888,0.0,5180.39424399888,47.094493127262545,150,False,False
2026-01-01 13:00:00,13,3,P2,42.717665744596914,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,47.094493127262545,150,False,False
2026-01-01 13:00:00,13,3,P3,42.717665744596914,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,47.094493127262545,150,False,False
2026-01-01 14:00:00,14,3,P1,54.73876891594302,54.73876891594302,61.75239361748561,ON,110,peak,6792.763297923417,0.0,6792.763297923417,61.75239361748561,150,False,False
2026-01-01 14:00:00,14,3,P2,54.73876891594302,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,61.75239361748561,150,False,False
2026-01-01 14:00:00,14,3,P3,54.73876891594302,0.0,0.0,OFF,110,peak,0.0,0.0,0.0,61.75239361748561,150,False,False
2026-01-01 15:00:00,15,3,P1,41.85507003366506,41.85507003366506,47.77397860157697,ON,110,peak,5255.137646173467,0.0,5255.137646173467,47.77397860157697,150,False,False
